-17.53637411,1.039902345,-17.30658172,-0.915785445,-17.37223669,0.002528715,-17.14244429,-0.002944391
-17.52543162,1.019712335,-17.29563922,-0.936601146,-17.36129419,0.002564531,-17.13150179,-0.002936024
-17.51448912,0.995687206,-17.28469673,-0.957688011,-17.3503517,0.002606309,-17.1205593,-0.002920351
-17.50354663,0.96896038,-17.27375423,-0.979269413,-17.3394092,0.002652229,-17.1096168,-0.002896566
-17.49260413,0.940913989,-17.26281174,-1.00098887,-17.32846671,0.002697727,-17.09867431,-0.002864517
-17.48166164,0.912406414,-17.25186924,-1.022398356,-17.31752421,0.002738961,-17.08773181,-0.00282345
-17.47071914,0.884010676,-17.24092675,-1.043672561,-17.30658172,0.002772989,-17.07678932,-0.002773947
-17.45977665,0.856134249,-17.22998425,-1.064186853,-17.29563922,0.002796742,-17.06584682,-0.002718154
-17.44883415,0.829514718,-17.21904176,-1.08309251,-17.28469673,0.002808149,-17.05490433,-0.00265768
-17.43789166,0.804815353,-17.20809926,-1.100078643,-17.27375423,0.002804554,-17.04396183,-0.002593811
-17.42694916,0.782517816,-17.19715677,-1.115109094,-17.26281174,0.002783991,-17.03301934,-0.002528452
-17.41600667,0.763074646,-17.18621427,-1.128010361,-17.25186924,0.002748897,-17.02207684,-0.002462096
-17.40506417,0.746751404,-17.17527178,-1.138679674,-17.24092675,0.00270115,-17.01113435,-0.002395244
-17.39412168,0.733678665,-17.16432928,-1.146933506,-17.22998425,0.002640361,-17.00019185,-0.00233022
-17.38317918,0.723811317,-17.15338679,-1.152279664,-17.21904176,0.002568369,-16.98924936,-0.002267702
-17.37223669,0.717111684,-17.14244429,-1.154672592,-17.20809926,0.002488671,-16.97830686,-0.002207487
-17.36129419,0.713289048,-17.13150179,-1.15458817,-17.19715677,0.002402005,-16.96736437,-0.002151163
-17.3503517,0.712041037,-17.1205593,-1.151966776,-17.18621427,0.002308572,-16.95642187,-0.002099222
-17.3394092,0.713020203,-17.1096168,-1.146492046,-17.17527178,0.002211987,-16.94547938,-0.002050945
-17.32846671,0.715031483,-17.09867431,-1.137942488,-17.16432928,0.002116105,-16.93453688,-0.002006414
-17.31752421,0.717017142,-17.08773181,-1.125728001,-17.15338679,0.002024819,-16.92359439,-0.00196519
-17.30658172,0.71815514,-17.07678932,-1.109909582,-17.14244429,0.001941857,-16.91265189,-0.001926776
-17.29563922,0.717501413,-17.06584682,-1.09132545,-17.13150179,0.001870603,-16.9017094,-0.001890253
-17.28469673,0.714410122,-17.05490433,-1.070414399,-17.1205593,0.00181394,-16.8907669,-0.00185459
-17.27375423,0.708188519,-17.04396183,-1.047502216,-17.1096168,0.001774063,-16.87982441,-0.001818586
-17.26281174,0.698282638,-17.03301934,-1.023259163,-17.09867431,0.001752402,-16.86888191,-0.001780994
-17.25186924,0.685201277,-17.02207684,-0.997890321,-17.08773181,0.001749544,-16.85793942,-0.001740799
-17.24092675,0.669305062,-17.01113435,-0.971779748,-17.07678932,0.001765223,-16.84699692,-0.001697027
-17.22998425,0.650368747,-17.00019185,-0.945974579,-17.06584682,0.001798339,-16.83605443,-0.001649155
-17.21904176,0.628623114,-16.98924936,-0.920875222,-17.05490433,0.001847012,-16.82511193,-0.001596775
-17.20809926,0.604688652,-16.97830686,-0.896630914,-17.04396183,0.001908693,-16.81416944,-0.001539981
-17.19715677,0.578639782,-16.96736437,-0.874218704,-17.03301934,0.00198032,-16.80322694,-0.001478651
-17.18621427,0.550431913,-16.95642187,-0.85393186,-17.02207684,0.002058446,-16.79228445,-0.00141197
-17.17527178,0.520841215,-16.94547938,-0.835457484,-17.01113435,0.002139416,-16.78134195,-0.001339149
-17.16432928,0.490723076,-16.93453688,-0.818958834,-17.00019185,0.00221952,-16.77039946,-0.001260698
